858455.SAMN02375020__specI_v4_07743.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Hyphomicrobiaceae,g__Rhodomicrobium,s__Rhodomicrobium-udaipurense
859059.SAMN08099755__specI_v4_35630.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Aliidiomarina,s__Aliidiomarina-haloalkalitolerans
85925.SAMN09074860__specI_v4_36209.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Alkalispirillum,s__Alkalispirillum-mobile
859654.SAMN02603466__specI_v4_39038.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Candidatus-Blochmannia,s__Candidatus-Blochmannia-vafer
86027.SAMEA6956920__specI_v4_07715.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__unclassified-Betaproteobacteria-order,f__unclassified-Betaproteobacteria-family,g__unclassified-Betaproteobacteria-genus,s__uncultured-beta-proteobacterium
86102.SAMN16283560__specI_v4_00906.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Idiomarina,s__Idiomarina-abyssalis
86103.SAMN03939991__specI_v4_02711.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Idiomarina,s__Idiomarina-zobellii
86105.SAMN03099662__specI_v4_32340.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus-Midichloriaceae,g__Candidatus-Jidaibacter,s__Candidatus-Jidaibacter-acanthamoeba
86106.SAMN03081459__specI_v4_32339.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Holosporales,f__Holosporaceae,g__unclassified-Holosporaceae-genus,s__endosymbiont-of-Acanthamoeba-sp.
861298.SAMN04488136__specI_v4_16427.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio-xiamenensis
861534.SAMN13404025__specI_v4_30858.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas-formosensis
86175.SAMD00245223__specI_v4_26145.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Halopseudomonas,s__Halopseudomonas-pertucinogena
86177.SAMN15676581__specI_v4_10958.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__Halomonas-utahensis
86183.SAMD00245232__specI_v4_11726.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__unclassified-Xanthomonadaceae-genus,s__[Pseudomonas]-boreopolis
86185.SAMN03650292__specI_v4_00410.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas-lundensis
861865.SAMN06295912__specI_v4_15649.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas-laterariae
862134.SAMN07655733__specI_v4_02540.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas-ginsenosidimutans
862135.SAMN12478319__specI_v4_32228.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas-ginsenosidivorax
862719.PRJEA50367__NoSpeciesID.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Azospirillaceae,g__Azospirillum,s__Azospirillum-lipoferum
863227.SAMN02441378__specI_v4_04796.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Trinickia,s__Trinickia-symbiotica
863365.SAMN02470773__specI_v4_00459.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__Xanthomonas-hortorum
86342.SAMN09915279__specI_v4_36434.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,g__Henriciella,s__Henriciella-barbarensis
863921.SAMN03445816__specI_v4_29794.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Cellvibrionales,f__Cellvibrionaceae,g__Gilvimarinus,s__Gilvimarinus-polysaccharolyticus
864069.SAMN02261420__specI_v4_37064.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Methylobacteriaceae,g__Microvirga,s__Microvirga-lotononidis
864070.SAMN17312467__specI_v4_22886.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Methylobacteriaceae,g__Microvirga,s__Microvirga-zambiensis
864073.SAMN02471292__specI_v4_04094.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,s__Herbaspirillum-frisingense
86473.SAMEA9694288__specI_v4_08395.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified-Gammaproteobacteria-order,f__unclassified-Gammaproteobacteria-family,g__unclassified-Gammaproteobacteria-genus,s__uncultured-Gammaproteobacteria-bacterium
864732.SAMN13343655__specI_v4_29535.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Acetobacter,s__Acetobacter-musti
864828.SAMN11520691__specI_v4_12272.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Pseudoduganella,s__Pseudoduganella-umbonata
866564.SAMN02730072__specI_v4_32075.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Polaromonas,s__Polaromonas-glacialis
867345.SAMN05421693__specI_v4_38345.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Ectothiorhodospira,s__Ectothiorhodospira-magna
867683.SAMN11998268__specI_v4_06405.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Brucellaceae,g__Brucella,s__Brucella-pecoris
869719.SAMN12794311__specI_v4_11968.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas-endophytica
870187.SAMN02256515__specI_v4_37193.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Thiothrix,s__Thiothrix-nivea
870476.SAMN13172984__specI_v4_26815.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__Sphingobium-jiangsuense
870908.SAMN04488044__specI_v4_15931.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Cognatishimia,s__Cognatishimia-maritima
870967.SAMN02951901__specI_v4_03737.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio-scophthalmi
870968.SAMN02951902__specI_v4_38385.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio-ichthyoenteri
871271.SAMN02604227__specI_v4_16645.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Candidatus-Zinderia,s__Candidatus-Zinderia-insecticola
871651.SAMN05421688__specI_v4_16130.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Poseidonocella,s__Poseidonocella-pacifica
871652.SAMN04515673__specI_v4_16014.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Poseidonocella,s__Poseidonocella-sedimentorum
87172.SAMN05717314__specI_v4_20226.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Natronohydrobacter,s__Natronohydrobacter-thiooxidans
871741.SAMN05192570__specI_v4_27074.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__Brevundimonas-viscosa
871742.SAMN02927905__specI_v4_11516.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Pseudoduganella,s__Pseudoduganella-flava
874156.SAMN03481547__specI_v4_11130.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Aurantiacibacter,s__Aurantiacibacter-marinus
87461.SAMN14908538__specI_v4_26747.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__Rhodopseudomonas,s__Rhodopseudomonas-rhenobacensis
875041.SAMD00245607__specI_v4_26092.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Gemmobacter,s__Gemmobacter-tilapiae
87626.SAMN00622973__specI_v4_05224.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas-tunicata
876269.SAMN02256400__specI_v4_34484.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Beijerinckiaceae,g__Methyloferula,s__Methyloferula-stellata
876478.SAMN03840742__specI_v4_06898.fasta,p__Pseudomonadota,c__Hydrogenophilia,o__Hydrogenophilales,f__Hydrogenophilaceae,g__Tepidiphilus,s__Tepidiphilus-thermophilus
877384.SAMN11102717__specI_v4_34939.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Phyllobacteriaceae,g__Pseudohoeflea,s__Pseudohoeflea-suaedae
878320.SAMEA2272404__specI_v4_00143.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,s__Aeromonas-caviae
880057.SAMN08099982__specI_v4_35638.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Aliidiomarina,s__Aliidiomarina-minuta
880157.SAMN03743593__specI_v4_11042.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Xenorhabdus,s__Xenorhabdus-khoisanae
880591.SAMN02603012__specI_v4_03735.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Ketogulonicigenium,s__Ketogulonicigenium-vulgare
881286.SAMN08744567__specI_v4_36760.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__unclassified-Betaproteobacteria-order,f__unclassified-Betaproteobacteria-family,g__Candidatus-Vidania,s__Candidatus-Vidania-fulgoroideae
882211.SAMN03328792__specI_v4_01625.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas-deceptionensis
882378.SAMEA2272497__NoSpeciesID.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Mycetohabitans,s__Mycetohabitans-rhizoxinica
882626.SAMN18395665__specI_v4_20301.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas-xiamenensis
883078.SAMN02596753__specI_v4_02120.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__Afipia,s__Afipia-broomeae
883079.SAMN02463899__specI_v4_13226.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__Afipia,s__Afipia-clevelandensis
883080.SAMN02463900__specI_v4_04206.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__Afipia,s__Afipia-felis
883126.SAMN02463908__specI_v4_02470.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__Massilia-timonae
886464.SAMN08769613__specI_v4_37472.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified-Gammaproteobacteria-order,f__Candidatus-Competibacteraceae,g__Plasticicumulans,s__Plasticicumulans-acidivorans
887144.SAMN05832037__specI_v4_08955.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Rhizobiaceae,g__Rhizobium,s__Rhizobium-taibaishanense
887898.SAMN00262616__specI_v4_02170.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Lautropia,s__Lautropia-mirabilis
888057.SAMN00210783__specI_v4_01499.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__Aggregatibacter-segnis
888080.SAMEA9694418__specI_v4_12918.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Marivita,s__uncultured-Marivita-sp.
888741.SAMN00253309__specI_v4_05037.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Kingella,s__Kingella-denitrificans
888742.SAMN00253995__specI_v4_05034.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__Neisseria-bacilliformis
888828.SAMN00253308__specI_v4_00198.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus-parainfluenzae
89065.SAMN05216605__specI_v4_31330.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas-abietaniphila
89187.SAMN02436080__specI_v4_05504.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Roseovarius,s__Roseovarius-nubinhibens
89524.SAMN05444370__specI_v4_16248.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Rubrimonas,s__Rubrimonas-cliftonensis
89584.SAMN08770174__specI_v4_02749.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Gluconacetobacter,s__Gluconacetobacter-liquefaciens
89586.SAMN15143484__specI_v4_05593.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Candidatus-Neoehrlichia,s__Neoehrlichia-mikurensis
89772.SAMN14908351__specI_v4_26770.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Phyllobacteriaceae,g__Aquamicrobium,s__Aquamicrobium-lusatiense
90060.SAMN13519821__NoSpeciesID.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Aromatoleum,s__Aromatoleum-toluolicum
90239.SAMN03197496__specI_v4_04517.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Moraxella,s__Moraxella-canis
90241.SAMN06291427__specI_v4_18538.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Moraxella,s__Moraxella-lincolnii
90242.SAMN08721881__specI_v4_37942.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__Neisseria-iguanae
904715.SAMN13173228__specI_v4_29370.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas-jejuensis
908285.SAMEA2672871__specI_v4_32067.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Necropsobacter,s__Necropsobacter-rosorum
908627.SAMN03768919__specI_v4_31078.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Caballeronia,s__Caballeronia-mineralivorans
908842.SAMN14124564__specI_v4_30027.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Magnetospirillum,s__Magnetospirillum-aberrantis
908946.SAMN05892877__specI_v4_27662.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Rhizobiaceae,g__Rhizobium,s__Rhizobium-subbaraonis
909926.SAMN08162799__specI_v4_38180.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Tabrizicola,s__Tabrizicola-aquatica
909943.SAMN02471789__specI_v4_38017.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__unclassified-Alphaproteobacteria-order,f__unclassified-Alphaproteobacteria-family,g__unclassified-Alphaproteobacteria-genus,s__SAR116-cluster-alpha-proteobacterium
911205.SAMN06265352__specI_v4_36147.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Kordiimonadales,f__Kordiimonadaceae,g__Eilatimonas,s__Eilatimonas-milleporae
913252.SAMN13324932__specI_v4_30953.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Paracoccus,s__Paracoccus-limosus
913325.SAMN03098276__specI_v4_31919.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__Lysobacter-arseniciresistens
914150.SAMN03323776__specI_v4_31312.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Kangiellales,f__Kangiellaceae,g__Kangiella,s__Kangiella-geojedonensis
914153.SAMN11026497__specI_v4_33934.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Salinimonas,s__Salinimonas-lutimaris
91604.SAMN02911856__specI_v4_32204.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Holosporales,f__Candidatus-Paracaedibacteraceae,g__Candidatus-Paracaedibacter,s__Candidatus-Paracaedibacter-acanthamoebae
917.SAMN05216325__specI_v4_16181.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Nitrosomonadales,f__Nitrosomonadaceae,g__Nitrosomonas,s__Nitrosomonas-marina
91750.SAMEA6595181__specI_v4_05215.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__unclassified-Alphaproteobacteria-order,f__unclassified-Alphaproteobacteria-family,g__unclassified-Alphaproteobacteria-genus,s__uncultured-Alphaproteobacteria-bacterium
91822.SAMEA4412675__specI_v4_08152.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella-beliardensis
91823.SAMEA5198050__specI_v4_15480.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella-gresilensis
92002.SAMN13519781__specI_v4_34584.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Aromatoleum,s__Aromatoleum-toluvorans
92487.SAMN02745130__specI_v4_15764.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Thiothrix,s__Thiothrix-eikelboomii
925775.SAMN05823154__specI_v4_01090.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__Xanthomonas-vesicatoria
926.SAMN06197299__specI_v4_18418.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__unclassified-Burkholderiales-family,g__Thiomonas,s__Thiomonas-intermedia
92647.SAMEA7832737__specI_v4_01075.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia-tropica
92759.SAMN14650890__specI_v4_26894.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Gluconacetobacter,s__Gluconacetobacter-sacchari
927787.SAMN05214359__specI_v4_18645.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Cellvibrionales,f__Microbulbiferaceae,g__Microbulbifer,s__Microbulbifer-mangrovi
928210.SAMEA2272606__specI_v4_35850.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Bartonellaceae,g__Bartonella,s__Bartonella-florencae
928856.SAMEA3532111__specI_v4_10311.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Tritonibacter,s__Tritonibacter-multivorans
92933.SAMN10587691__specI_v4_35617.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Azospirillaceae,g__Azospirillum,s__Azospirillum-doebereinerae
92947.SAMN06191729__specI_v4_17117.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Ketogulonicigenium,s__Ketogulonicigenium-robustum
929794.PRJEB226__specI_v4_32591.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Bartonellaceae,g__Bartonella,s__Bartonella-senegalensis
929795.SAMEA5731259__specI_v4_18040.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Bartonellaceae,g__Bartonella,s__Bartonella-massiliensis
929813.SAMN05732392__specI_v4_03637.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Yersiniaceae,g__Gibbsiella,s__Gibbsiella-quercinecans
930118.SAMN06266768__specI_v4_07337.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Marinobacteraceae,g__Marinobacter,s__Marinobacter-persicus
994484.SAMN02603052__specI_v4_00184.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas-brassicacearum
930169.SAMN02603961__specI_v4_07114.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alloalcanivorax,s__Alloalcanivorax-dieselolei
930805.SAMEA5215810__specI_v4_14677.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,s__Halioglobus-japonicus
930806.SAMD00245610__specI_v4_10501.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,s__Halioglobus-pacificus
931529.SAMN07981238__specI_v4_37066.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,s__Aeromonas-lusitana
931866.SAMN02441125__specI_v4_00765.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__Bradyrhizobium,s__Bradyrhizobium-ottawaense
93218.SAMN06677536__specI_v4_00804.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pandoraea,s__Pandoraea-apista
93221.SAMN03263587__specI_v4_11289.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pandoraea,s__Pandoraea-pulmonicola
933059.SAMN04488103__specI_v4_16187.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Gemmobacter,s__Gemmobacter-aquatilis
933063.SAMN06265363__specI_v4_36546.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Hyphomicrobiaceae,g__Dichotomicrobium,s__Dichotomicrobium-thermohalophilum
933073.SAMN10362896__specI_v4_34988.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Xanthobacteraceae,g__Aquabacter,s__Aquabacter-spiritensis
933267.SAMN02471880__NoSpeciesID.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__Neisseria-sicca
933926.SAMN10362944__specI_v4_35997.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Cellvibrionales,f__Spongiibacteraceae,g__Sinobacterium,s__Sinobacterium
935547.SAMN02597167__specI_v4_00806.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Phyllobacteriaceae,g__Mesorhizobium,s__Mesorhizobium-japonicum
935557.SAMN02440592__specI_v4_36141.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Rhizobiaceae,g__Sinorhizobium,s__Sinorhizobium-arboris
935565.SAMN02584957__specI_v4_02169.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Paracoccus,s__Paracoccus-pantotrophus
935700.SAMN05421775__specI_v4_11239.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Jannaschia,s__Jannaschia-aquimarina
94624.SAMN13166181__specI_v4_20138.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__Bordetella-petrii
935867.SAMN02597198__specI_v4_06990.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas-thermotolerans
936889.SAMN04515678__specI_v4_16097.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Roseivivax,s__Roseivivax-sediminis
937218.SAMN06297251__specI_v4_15710.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Aurantimonadaceae,g__Fulvimarina,s__Fulvimarina-manganoxydans
937772.SAMN02469924__specI_v4_38824.fasta,p__Pseudomonadota,c__Gammaproteobacteria,o__Alteromonadales,f__unclassified-Alteromonadales-family,g__unclassified-Alteromonadales-genus,s__gamma-proteobacterium
937774.SAMN02602972__specI_v4_01397.fasta,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Taylorella,s__Taylorella-equigenitalis
938405.SAMN04487779__specI_v4_08348.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Belnapia,s__Belnapia-rosea
94.SAMN10362897__specI_v4_12513.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Stellaceae,g__Stella,s__Stella-humosa
940136.SAMN10135878__specI_v4_35774.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingorhabdus,s__Sphingorhabdus-wooponensis
940283.SAMEA2272631__specI_v4_02025.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Komagataeibacter,s__Komagataeibacter-europaeus
940286.SAMEA2272725__specI_v4_01786.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Komagataeibacter,s__Komagataeibacter-oboediens
941463.SAMN17146182__NoSpeciesID.fasta,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Gluconobacter,s__Gluconobacter-kondonii
